[2026-05-20T13:43:06] server start port=8787 root=H:\FDTD outcome\struct\群论_struct
[2026-05-20T16:11:32] "GET /api/v2/diagnostics/quality?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:11:32] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:32] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:11:32] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:32] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:33] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:34] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:35] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:36] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:37] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:11:38] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:38] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:11:38] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:11:38] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:11:38] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:12:05] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:12:05] "GET /api/v2/mode-relay?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:12:10] "GET /api/v2/mode-relay/heatmap?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:12:30] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:12:36] "POST /api/v2/controller/preview HTTP/1.1" 200 -
[2026-05-20T16:12:56] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T16:12:56] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T16:13:01] "POST /api/v2/supplement/create-package HTTP/1.1" 200 -
[2026-05-20T16:13:01] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T16:13:03] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T16:13:03] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T16:14:35] "POST /api/v2/controller/start HTTP/1.1" 200 -
[2026-05-20T16:14:35] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:36] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:37] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:38] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:39] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:40] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:41] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:42] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:43] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:44] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:45] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:46] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:47] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:48] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:49] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:50] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:51] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:52] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:53] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:54] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:55] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:56] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:57] "GET /api/v2/jobs/job_20260520_161434_356a19 HTTP/1.1" 200 -
[2026-05-20T16:14:57] "GET /api/v2/jobs/job_20260520_161434_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:15:29] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:15:45] "POST /api/v2/index/refresh HTTP/1.1" 200 -
[2026-05-20T16:15:45] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:46] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:47] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:48] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:49] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:50] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:51] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:52] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:53] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:54] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:55] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:57] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:58] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:15:59] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:00] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:01] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:02] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:03] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:04] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:05] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:06] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:16:07] "GET /api/v2/index/status HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET / HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/css/base.css HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/css/tokens.css HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/js/app.js HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/css/pages.css HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/css/components.css HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/css/shell.css HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:17:43] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:43] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:44] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:45] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:46] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:47] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:17:48] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:17:49] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:17:49] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:21:26] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:26:45] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:29:14] server start port=8787 root=H:\FDTD outcome\struct\群论_struct
[2026-05-20T16:29:20] "GET / HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/css/tokens.css HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/css/shell.css HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/css/base.css HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/js/app.js HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/css/pages.css HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/css/components.css HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-20T16:29:20] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:29:21] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-20T16:29:21] code 404, message Not Found
[2026-05-20T16:29:21] "GET /favicon.ico HTTP/1.1" 404 -
[2026-05-20T16:29:21] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:21] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:21] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:21] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:22] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:23] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:24] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:29:25] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:26] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:29:26] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:29:26] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:29:26] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
